OBJT_ID,pre_post,year_month,slope_value,Æò±Õ±â¿Â(¡É),°­¼ö·®(mm),Æò±ÕÇ³¼Ó(m/s),Æò±Õ½Àµµ(%rh),ÀÏÁ¶ÇÕ(hr),FRTP_CD_1,FRTP_CD_2,FRTP_CD_3,KOFTR_GROU_10,KOFTR_GROU_11,KOFTR_GROU_12,KOFTR_GROU_13,KOFTR_GROU_14,KOFTR_GROU_16,KOFTR_GROU_17,KOFTR_GROU_30,KOFTR_GROU_31,KOFTR_GROU_32,KOFTR_GROU_33,KOFTR_GROU_34,KOFTR_GROU_36,KOFTR_GROU_37,KOFTR_GROU_39,KOFTR_GROU_40,KOFTR_GROU_43,KOFTR_GROU_44,KOFTR_GROU_45,KOFTR_GROU_49,KOFTR_GROU_77,EVI
4889,pre,202105,19.7487,13.5,154.5,1.6,66,188.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5053596551357508
4889,post,202105,19.7487,13.5,154.5,1.6,66,188.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4315692147126777
4889,post,202205,19.7487,14.9,10.2,1.5,53,266.3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40437389790382283
4889,post,202305,19.7487,14.5,130.5,1.4,66,206.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45374324686462336
4889,post,202405,19.7487,14.8,80.9,1.6,62,241.7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4897694771369134
4892,pre,202004,0.0,6.7,46.4,1.7,57,222.0,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.23938910638538358
4892,post,202104,0.0,9.3,112.0,1.5,58,199.2,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1664222666205733
4892,post,202204,0.0,10.7,34.2,1.6,54,225.2,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.23234301930525425
4892,post,202304,0.0,9.5,49.1,1.6,55,199.3,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1737630384927431
4892,post,202404,0.0,11.8,52.8,1.3,62,175.1,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.26684317119903356
4893,pre,202102,39.567,4.6,0.9,2.5,47,205.7,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.2714727168863399
4893,post,202103,39.567,8.6,99.8,2.1,63,207.7,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.18632691608503638
4893,post,202202,39.567,2.4,0.8,2.7,38,237.0,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.23936304093974392
4893,post,202303,39.567,10.6,9.4,2.0,55,230.6,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.20621240760230605
4893,post,202403,39.567,7.2,71.2,2.1,61,174.7,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0.18314691871333016
4895,pre,202003,9.3218,6.8,17.0,1.4,56,238.6,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.23648361014601577
4895,post,202103,9.3218,7.4,111.1,1.2,64,201.1,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.16142090570891762
4895,post,202203,9.3218,6.1,83.8,1.1,63,164.4,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.1368625521920134
4895,post,202303,9.3218,8.0,8.9,1.0,52,227.8,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.1562610226130684
4895,post,202403,9.3218,5.3,35.0,1.0,60,176.9,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.1532388423358544
4908,pre,202102,38.8167,2.2,9.4,1.4,53,203.8,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.22889542019840556
4908,post,202103,38.8167,8.2,93.8,1.3,61,204.4,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.15375755421093615
4908,post,202202,38.8167,-1.5,3.6,1.5,48,226.4,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.19722861302923056
4908,post,202302,38.8167,1.4,3.0,1.0,57,187.6,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.19995364817054515
4908,post,202402,38.8167,3.0,66.4,1.0,73,105.7,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.20120526660711918
4913,pre,202102,24.6916,1.1,9.2,2.4,51,155.8,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.31323400983344196
4913,post,202102,24.6916,1.1,9.2,2.4,51,155.8,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.31323400983344196
4913,post,202202,24.6916,-2.8,7.4,2.2,46,177.8,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2856933884925331
4913,post,202301,24.6916,-4.1,32.5,1.5,56,149.6,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.32844010047771216
4913,post,202401,24.6916,-2.9,14.1,1.4,64,146.2,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.30446657824465023
4919,pre,202003,32.1671,5.5,16.9,1.4,63,258.7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11636967655727294
4919,post,202102,32.1671,0.1,4.8,1.5,64,203.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10186342509225015
4919,post,202202,32.1671,-3.9,8.9,1.4,62,219.4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11601528227409594
4919,post,202303,32.1671,6.7,12.5,1.2,58,257.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1294354520897762
4919,post,202401,32.1671,-3.3,7.2,1.2,74,171.7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0984488078253865
